C�digo,Fecha,Tipo confirmado,Direccion,Tipo clase de accidente,Tipo confirmado_1,Medio de reporte,Numero vehiculos,Tipo de vehiculos implicados,Qgis_ID,Qgis_Ciudad,Qgis_Pais,Qgis_result_num,Qgis_osm_id,Qgis_display_na,Qgis_category,Qgis_type,lat,lon
AI010945,30/08/2024,Negativo,CALLE 16  & CARRERA 100,CHOQUE,NEGATIVO,CAT 127,2,AUTOMOVIL,8161,Cali,Colombia,0,297310320,"Carrera 100, Multicentro, Unicentro Cali, Comuna 17, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760032, Colombia",highway,primary,3.372699343,-76.53965907
AI006942,12/05/2024,Con lesionado,CALLE 18 CARRERA 100,CHOQUE,CON HERIDOS,AGENTE RADIO,2,AUTOMOVIL,6603,Cali,Colombia,0,297310320,"Carrera 100, Multicentro, Unicentro Cali, Comuna 17, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760032, Colombia",highway,primary,3.372699343,-76.53965907
AI000001554,05/01/2024,Con lesionado,CALLE 5   CARRERA 100,CHOQUE,POSITIVO,AGENTE RADIO,2,AUTOMOVIL,4845,Cali,Colombia,0,297310320,"Carrera 100, Multicentro, Unicentro Cali, Comuna 17, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760032, Colombia",highway,primary,3.372699343,-76.53965907
AI005712,11/04/2024,Con lesionado,CARRERA 100 14C,CHOQUE,CON HERIDOS,AGENTE RADIO,2,MOTOCICLETA,6107,Cali,Colombia,0,297310320,"Carrera 100, Multicentro, Unicentro Cali, Comuna 17, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760032, Colombia",highway,primary,3.372699343,-76.53965907
AI006586,03/05/2024,Con lesionado,CARRERA 100 CALLE 11,CHOQUE,CON HERIDOS,AGENTE RADIO,3,MOTOCICLETA,6393,Cali,Colombia,0,297310320,"Carrera 100, Multicentro, Unicentro Cali, Comuna 17, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760032, Colombia",highway,primary,3.372699343,-76.53965907
AI005117,28/03/2024,Negativo,CARRERA 100 CALLE 12,CHOQUE,NEGATIVO,CAT 127,1,AUTOMOVIL,5849,Cali,Colombia,0,297310320,"Carrera 100, Multicentro, Unicentro Cali, Comuna 17, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760032, Colombia",highway,primary,3.372699343,-76.53965907
AI006991,13/05/2024,Negativo,CARRERA 100 CALLE 12,CHOQUE,NEGATIVO,AGENTE RADIO,2,CAMPERO,5849,Cali,Colombia,0,297310320,"Carrera 100, Multicentro, Unicentro Cali, Comuna 17, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760032, Colombia",highway,primary,3.372699343,-76.53965907
AI007111,16/05/2024,Negativo,CARRERA 100 CALLE 16,CHOQUE,NEGATIVO,AGENTE CAD 123,2,MOTOCICLETA,6675,Cali,Colombia,0,297310320,"Carrera 100, Multicentro, Unicentro Cali, Comuna 17, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760032, Colombia",highway,primary,3.372699343,-76.53965907
AI008173,13/06/2024,Con lesionado,CARRERA 100 CALLE 16,CAIDA DE OCUPANTE,CON HERIDOS,CAT 127,1,BUS,6675,Cali,Colombia,0,297310320,"Carrera 100, Multicentro, Unicentro Cali, Comuna 17, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760032, Colombia",highway,primary,3.372699343,-76.53965907
AI008503,21/06/2024,Con lesionado,CARRERA 100 CALLE 16,CAIDA DE OCUPANTE,CON HERIDOS,CAT 127,1,BUS,6675,Cali,Colombia,0,297310320,"Carrera 100, Multicentro, Unicentro Cali, Comuna 17, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760032, Colombia",highway,primary,3.372699343,-76.53965907
AI012884,17/10/2024,Con lesionado,CLINICA FUNDACION VALLE DEL LILI,CHOQUE,CON HERIDOS,CAT 127,2,CAMIONETA,9244,Cali,Colombia,0,11336544,"Clínica Fundacion Valle del Lili, Carrera 98, Urbanización San Joaquín, Comuna 17, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760026, Colombia",amenity,hospital,3.37276115,-76.52612503
96957,08/01/2016,Con lesionado,CLINICA VALLE DEL LILI,VOLCAMIENTO,Por Volcamiento,.,1,MOTOCICLETA,2002,Cali,Colombia,0,11336544,"Clínica Fundacion Valle del Lili, Carrera 95, Urbanización San Joaquín, Comuna 17, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760026, Colombia",amenity,hospital,3.37276115,-76.52612503
97295,11/01/2016,Con lesionado,CLINICA VALLE DEL LILI,VOLCAMIENTO,Por Volcamiento,.,1,MOTOCICLETA,2002,Cali,Colombia,0,11336544,"Clínica Fundacion Valle del Lili, Carrera 95, Urbanización San Joaquín, Comuna 17, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760026, Colombia",amenity,hospital,3.37276115,-76.52612503
98464,19/01/2016,Con lesionado,CLINICA VALLE DEL LILI,.,Choque con Lesionados,.,1,MOTOCICLETA,2002,Cali,Colombia,0,11336544,"Clínica Fundacion Valle del Lili, Carrera 95, Urbanización San Joaquín, Comuna 17, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760026, Colombia",amenity,hospital,3.37276115,-76.52612503
99702,28/01/2016,Con lesionado,CLINICA VALLE DEL LILI,VOLCAMIENTO,Por Volcamiento,.,1,MOTOCICLETA,2002,Cali,Colombia,0,11336544,"Clínica Fundacion Valle del Lili, Carrera 95, Urbanización San Joaquín, Comuna 17, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760026, Colombia",amenity,hospital,3.37276115,-76.52612503
106092,06/03/2016,Con lesionado,CLINICA VALLE DEL LILI,.,Choque con Lesionados,.,2,MOTOCICLETA,2002,Cali,Colombia,0,11336544,"Clínica Fundacion Valle del Lili, Carrera 95, Urbanización San Joaquín, Comuna 17, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760026, Colombia",amenity,hospital,3.37276115,-76.52612503
110322,02/04/2016,Con lesionado,CLINICA VALLE DEL LILI,.,Choque con Lesionados,.,1,MOTOCICLETA,2002,Cali,Colombia,0,11336544,"Clínica Fundacion Valle del Lili, Carrera 95, Urbanización San Joaquín, Comuna 17, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760026, Colombia",amenity,hospital,3.37276115,-76.52612503
114506,26/04/2016,Con lesionado,CLINICA VALLE DEL LILI,VOLCAMIENTO,Por Volcamiento,.,1,MOTOCICLETA,2002,Cali,Colombia,0,11336544,"Clínica Fundacion Valle del Lili, Carrera 95, Urbanización San Joaquín, Comuna 17, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760026, Colombia",amenity,hospital,3.37276115,-76.52612503
176480,31/03/2017,Negativo,CLINICA VALLE DEL LILI,.,Negativo,.,1,MOTOCICLETA,2002,Cali,Colombia,0,11336544,"Clínica Fundacion Valle del Lili, Carrera 95, Urbanización San Joaquín, Comuna 17, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760026, Colombia",amenity,hospital,3.37276115,-76.52612503
387144,15/06/2021,Con fallecido,CLINICA VALLE DEL LILI,NO APLICA,.,TELEF?NICO 127,2,MOTOCICLETA,2002,Cali,Colombia,0,11336544,"Clínica Fundacion Valle del Lili, Carrera 95, Urbanización San Joaquín, Comuna 17, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760026, Colombia",amenity,hospital,3.37276115,-76.52612503
387771,22/06/2021,Con fallecido,CLINICA VALLE DEL LILI,NO APLICA,.,TELEF?NICO 127,2,AUTOMOVIL,2002,Cali,Colombia,0,11336544,"Clínica Fundacion Valle del Lili, Carrera 95, Urbanización San Joaquín, Comuna 17, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760026, Colombia",amenity,hospital,3.37276115,-76.52612503
389736,14/07/2021,Con fallecido,CLINICA VALLE DEL LILI,NO APLICA,.,TELEF?NICO 127,2,MOTOCICLETA,2002,Cali,Colombia,0,11336544,"Clínica Fundacion Valle del Lili, Carrera 95, Urbanización San Joaquín, Comuna 17, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760026, Colombia",amenity,hospital,3.37276115,-76.52612503
390299,20/07/2021,Con fallecido (Foraneo),CLINICA VALLE DEL LILI,Choque,.,TELEF?NICO 127,1,MOTOCICLETA,2002,Cali,Colombia,0,11336544,"Clínica Fundacion Valle del Lili, Carrera 95, Urbanización San Joaquín, Comuna 17, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760026, Colombia",amenity,hospital,3.37276115,-76.52612503
390833,25/07/2021,Con fallecido,CLINICA VALLE DEL LILI,NO APLICA,.,CAD 123,2,AUTOMOVIL,2002,Cali,Colombia,0,11336544,"Clínica Fundacion Valle del Lili, Carrera 95, Urbanización San Joaquín, Comuna 17, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760026, Colombia",amenity,hospital,3.37276115,-76.52612503
397194,24/09/2021,Negativo,CLINICA VALLE DEL LILI,Choque,Negativo,TELEF?NICO 127,2,AUTOMOVIL,2002,Cali,Colombia,0,11336544,"Clínica Fundacion Valle del Lili, Carrera 95, Urbanización San Joaquín, Comuna 17, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760026, Colombia",amenity,hospital,3.37276115,-76.52612503
398554,08/10/2021,Solo da�os,CLINICA VALLE DEL LILI,.,.,TELEF?NICO 127,2,AUTOMOVIL,2002,Cali,Colombia,0,11336544,"Clínica Fundacion Valle del Lili, Carrera 95, Urbanización San Joaquín, Comuna 17, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760026, Colombia",amenity,hospital,3.37276115,-76.52612503
399656,19/10/2021,Con fallecido,CLINICA VALLE DEL LILI,Choque,.,TELEF?NICO 127,2,MOTOCICLETA,2002,Cali,Colombia,0,11336544,"Clínica Fundacion Valle del Lili, Carrera 95, Urbanización San Joaquín, Comuna 17, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760026, Colombia",amenity,hospital,3.37276115,-76.52612503
404589,04/12/2021,Con lesionado,CLINICA VALLE DEL LILI,Choque,.,TELEF?NICO 127,2,AUTOMOVIL,2002,Cali,Colombia,0,11336544,"Clínica Fundacion Valle del Lili, Carrera 95, Urbanización San Joaquín, Comuna 17, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760026, Colombia",amenity,hospital,3.37276115,-76.52612503
411274,13/02/2022,Con fallecido (Foraneo),CLINICA VALLE DEL LILI,.,.,CAD 123,1,MOTOCICLETA,2002,Cali,Colombia,0,11336544,"Clínica Fundacion Valle del Lili, Carrera 95, Urbanización San Joaquín, Comuna 17, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760026, Colombia",amenity,hospital,3.37276115,-76.52612503
415156,25/03/2022,Con lesionado,CLINICA VALLE DEL LILI,Choque,.,TELEF?NICO 127,2,MOTOCICLETA,2002,Cali,Colombia,0,11336544,"Clínica Fundacion Valle del Lili, Carrera 95, Urbanización San Joaquín, Comuna 17, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760026, Colombia",amenity,hospital,3.37276115,-76.52612503
418026,25/04/2022,Con fallecido,CLINICA VALLE DEL LILI,ATROPELLO,.,TELEF?NICO 127,2,MOTOCICLETA,2002,Cali,Colombia,0,11336544,"Clínica Fundacion Valle del Lili, Carrera 95, Urbanización San Joaquín, Comuna 17, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760026, Colombia",amenity,hospital,3.37276115,-76.52612503
418174,27/04/2022,Con fallecido (Foraneo),CLINICA VALLE DEL LILI,Volcamiento,.,TELEF?NICO 127,1,AUTOMOVIL,2002,Cali,Colombia,0,11336544,"Clínica Fundacion Valle del Lili, Carrera 95, Urbanización San Joaquín, Comuna 17, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760026, Colombia",amenity,hospital,3.37276115,-76.52612503
419652,12/05/2022,Negativo,CLINICA VALLE DEL LILI,Choque,Negativo,CAD 123,2,AUTOMOVIL,2002,Cali,Colombia,0,11336544,"Clínica Fundacion Valle del Lili, Carrera 95, Urbanización San Joaquín, Comuna 17, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760026, Colombia",amenity,hospital,3.37276115,-76.52612503
421541,02/06/2022,Con fallecido (Foraneo),CLINICA VALLE DEL LILI,.,.,TELEF?NICO 127,1,MOTOCICLETA,2002,Cali,Colombia,0,11336544,"Clínica Fundacion Valle del Lili, Carrera 95, Urbanización San Joaquín, Comuna 17, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760026, Colombia",amenity,hospital,3.37276115,-76.52612503
424582,05/07/2022,Con fallecido,CLINICA VALLE DEL LILI,.,.,TELEF?NICO 127,1,AUTOMOVIL,2002,Cali,Colombia,0,11336544,"Clínica Fundacion Valle del Lili, Carrera 95, Urbanización San Joaquín, Comuna 17, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760026, Colombia",amenity,hospital,3.37276115,-76.52612503
433878,19/10/2022,Con fallecido,CLINICA VALLE DEL LILI,.,.,CAD 123,2,AUTOMOVIL,2002,Cali,Colombia,0,11336544,"Clínica Fundacion Valle del Lili, Carrera 95, Urbanización San Joaquín, Comuna 17, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760026, Colombia",amenity,hospital,3.37276115,-76.52612503
435662,15/11/2022,Con lesionado,CLINICA VALLE DEL LILI,Volcamiento,.,RADIO,2,MOTOCICLETA,2002,Cali,Colombia,0,11336544,"Clínica Fundacion Valle del Lili, Carrera 95, Urbanización San Joaquín, Comuna 17, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760026, Colombia",amenity,hospital,3.37276115,-76.52612503
436593,27/11/2022,Con fallecido (Foraneo),CLINICA VALLE DEL LILI,.,.,TELEF?NICO 127,2,AUTOMOVIL,2002,Cali,Colombia,0,11336544,"Clínica Fundacion Valle del Lili, Carrera 95, Urbanización San Joaquín, Comuna 17, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760026, Colombia",amenity,hospital,3.37276115,-76.52612503
438537,27/12/2022,Con fallecido,CLINICA VALLE DEL LILI,.,.,TELEF?NICO 127,2,AUTOMOVIL,2002,Cali,Colombia,0,11336544,"Clínica Fundacion Valle del Lili, Carrera 95, Urbanización San Joaquín, Comuna 17, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760026, Colombia",amenity,hospital,3.37276115,-76.52612503
439031,05/01/2023,Con fallecido,CLINICA VALLE DEL LILI,Atropello,.,RADIO,1,CAMIONETA,2002,Cali,Colombia,0,11336544,"Clínica Fundacion Valle del Lili, Carrera 95, Urbanización San Joaquín, Comuna 17, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760026, Colombia",amenity,hospital,3.37276115,-76.52612503
439886,25/01/2023,Con fallecido,CLINICA VALLE DEL LILI,Atropello,.,TELEF?NICO 127,2,CAMION,2002,Cali,Colombia,0,11336544,"Clínica Fundacion Valle del Lili, Carrera 95, Urbanización San Joaquín, Comuna 17, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760026, Colombia",amenity,hospital,3.37276115,-76.52612503
440357,02/02/2023,Con fallecido,CLINICA VALLE DEL LILI,Choque,.,RADIO,2,MICROBUS,2002,Cali,Colombia,0,11336544,"Clínica Fundacion Valle del Lili, Carrera 95, Urbanización San Joaquín, Comuna 17, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760026, Colombia",amenity,hospital,3.37276115,-76.52612503
445026,01/05/2023,Con fallecido (Foraneo),CLINICA VALLE DEL LILI,.,.,TELEF?NICO 127,2,MOTOCICLETA,2002,Cali,Colombia,0,11336544,"Clínica Fundacion Valle del Lili, Carrera 95, Urbanización San Joaquín, Comuna 17, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760026, Colombia",amenity,hospital,3.37276115,-76.52612503
445180,04/05/2023,Con fallecido (Foraneo),CLINICA VALLE DEL LILI,.,.,TELEF?NICO 127,2,MOTOCICLETA,2002,Cali,Colombia,0,11336544,"Clínica Fundacion Valle del Lili, Carrera 95, Urbanización San Joaquín, Comuna 17, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760026, Colombia",amenity,hospital,3.37276115,-76.52612503
448331,28/06/2023,Con fallecido,CLINICA VALLE DEL LILI,Choque,.,CAD 123,2,CAMIONETA,2002,Cali,Colombia,0,11336544,"Clínica Fundacion Valle del Lili, Carrera 95, Urbanización San Joaquín, Comuna 17, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760026, Colombia",amenity,hospital,3.37276115,-76.52612503
452850,23/09/2023,Con fallecido (Foraneo),CLINICA VALLE DEL LILI,Choque,.,TELEF?NICO 127,2,TRACTO/CAMION,2002,Cali,Colombia,0,11336544,"Clínica Fundacion Valle del Lili, Carrera 95, Urbanización San Joaquín, Comuna 17, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760026, Colombia",amenity,hospital,3.37276115,-76.52612503
453148,28/09/2023,Con fallecido (Foraneo),CLINICA VALLE DEL LILI,Atropello,.,RADIO,1,MOTOCICLETA,2002,Cali,Colombia,0,11336544,"Clínica Fundacion Valle del Lili, Carrera 95, Urbanización San Joaquín, Comuna 17, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760026, Colombia",amenity,hospital,3.37276115,-76.52612503
AI012881,17/10/2024,Negativo,CARRERA 73  & CALLE 3B,CHOQUE,NEGATIVO,CAT 127,2,AUTOMOVIL,9281,Cali,Colombia,0,122462431,"Calle 3B, Sector Meléndez, Comuna 18, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760032, Colombia",highway,residential,3.373017562,-76.54813186
AI010376,15/08/2024,Negativo,CARRERA 98 & CALLE 3453,CHOQUE,NEGATIVO,CAT 127,2,MOTOCICLETA,7920,Cali,Colombia,0,5912239585,"Parada MIO - Calle 25 entre Carrera 95 y 98, Calle 25, Urbanización San Joaquín, Comuna 17, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760026, Colombia",highway,bus_stop,3.3735869,-76.5254431
AI009806,29/07/2024,Con lesionado,CALLE 25 & CARRERA 95,CHOQUE,CON HERIDOS,CAT 127,2,MOTOCICLETA,7664,Cali,Colombia,0,121750873,"Carrera 95, El Jordán, Comuna 18, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760032, Colombia",highway,residential,3.373739031,-76.55102554
98381,19/01/2016,Negativo,CENTRO COMERCIAL UNICENTRO,.,Negativo,.,2,AUTOMOVIL,2752,Cali,Colombia,0,6119706,"Unicentro Cali, Calle 7, Unicentro Cali, Comuna 17, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760032, Colombia",shop,mall,3.37408185,-76.53953986
101565,08/02/2016,Solo da�os,CENTRO COMERCIAL UNICENTRO,.,Solo Da?os,.,2,AUTOMOVIL,2752,Cali,Colombia,0,6119706,"Unicentro Cali, Calle 7, Unicentro Cali, Comuna 17, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760032, Colombia",shop,mall,3.37408185,-76.53953986
113839,22/04/2016,Negativo,CENTRO COMERCIAL UNICENTRO,.,Negativo,.,2,AUTOMOVIL,2752,Cali,Colombia,0,6119706,"Unicentro Cali, Calle 7, Unicentro Cali, Comuna 17, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760032, Colombia",shop,mall,3.37408185,-76.53953986
419076,06/05/2022,Negativo,CENTRO COMERCIAL UNICENTRO,Choque,Negativo,TELEF?NICO 127,2,AUTOMOVIL,2752,Cali,Colombia,0,6119706,"Unicentro Cali, Calle 7, Unicentro Cali, Comuna 17, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760032, Colombia",shop,mall,3.37408185,-76.53953986
420063,16/05/2022,Solo da�os,CENTRO COMERCIAL UNICENTRO,Choque,.,TELEF?NICO 127,2,AUTOMOVIL,2752,Cali,Colombia,0,6119706,"Unicentro Cali, Calle 7, Unicentro Cali, Comuna 17, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760032, Colombia",shop,mall,3.37408185,-76.53953986
AI009629,24/07/2024,Negativo,CARRERA 94C # 1 C 4,CHOQUE,NEGATIVO,AGENTE CAD 123,2,MOTOCICLETA,7589,Cali,Colombia,0,1152774353,"Carrera 94C 1, El Jordán, Comuna 18, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760032, Colombia",highway,residential,3.374317899,-76.55160018
AI010191,08/08/2024,Con lesionado,CARRERA 97 & CALLE 45,CHOQUE,CON HERIDOS,AGENTE CAD 123,2,MOTOCICLETA,7833,Cali,Colombia,0,185126440,"Carrera 97, La Playa, Comuna 17, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760032, Colombia",highway,residential,3.374937695,-76.54133264
AI004373,11/03/2024,Con lesionado,CARRERA 97 CALLE 5,ATROPELLO,NEGATIVO,AGENTE RADIO,1,AUTOMOVIL,9105,Cali,Colombia,0,185126440,"Carrera 97, La Playa, Comuna 17, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760032, Colombia",highway,residential,3.374937695,-76.54133264
AI012289,01/10/2024,Negativo,CALLE 25  & CARRERA 96,CHOQUE,NEGATIVO,AGENTE RADIO,1,MOTOCICLETA,8736,Cali,Colombia,0,32469589,"Carrera 96, La Playa, Comuna 17, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760032, Colombia",highway,residential,3.375404671,-76.54141105
AI009425,18/07/2024,Negativo,CALLE 45 & CARRERA 96,CHOQUE,NEGATIVO,CAT 127,2,AUTOMOVIL,7516,Cali,Colombia,0,32469589,"Carrera 96, La Playa, Comuna 17, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760032, Colombia",highway,residential,3.375404671,-76.54141105
AI005236,01/04/2024,Negativo,CARRERA 94 CALLE 5,CHOQUE,NEGATIVO,AGENTE RADIO,1,MOTOCICLETA,5905,Cali,Colombia,0,795770544,"Carrera 94, Urbanización San Joaquín, Comuna 17, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760026, Colombia",highway,residential,3.3754802,-76.5281442
AI005423,05/04/2024,Negativo,CARRERA 94 CALLE 5,CHOQUE,NEGATIVO,AGENTE RADIO,1,MOTOCICLETA,5905,Cali,Colombia,0,795770544,"Carrera 94, Urbanización San Joaquín, Comuna 17, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760026, Colombia",highway,residential,3.3754802,-76.5281442
AI006358,28/04/2024,Negativo,CARRERA 94 CALLE 5,CHOQUE,NEGATIVO,AGENTE RADIO,2,AUTOMOVIL,5905,Cali,Colombia,0,795770544,"Carrera 94, Urbanización San Joaquín, Comuna 17, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760026, Colombia",highway,residential,3.3754802,-76.5281442
AI000001382,29/12/2023,Con lesionado,CALLE 13   CARRERA 100,CHOQUE,POSITIVO,AGENTE RADIO,2,AUTOMOVIL,4749,Cali,Colombia,0,2555806410,"Origami + Art, Carrera 100, Calle 13, Multicentro, Unicentro Cali, Ciudad Universitaria, Comuna 17, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760001, Colombia",tourism,artwork,3.3754826,-76.5328993
AI000001628,08/01/2024,Con lesionado,CALLE 13   CARRERA 100,CHOQUE,POSITIVO,AGENTE RADIO,2,MOTOCICLETA,4749,Cali,Colombia,0,2555806410,"Origami + Art, Carrera 100, Calle 13, Multicentro, Unicentro Cali, Ciudad Universitaria, Comuna 17, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760001, Colombia",tourism,artwork,3.3754826,-76.5328993
AI012428,04/10/2024,Con lesionado,CALLE 13  & CARRERA 100,CHOQUE,CON HERIDOS,AGENTE RADIO,2,MOTOCICLETA,8801,Cali,Colombia,0,2555806410,"Origami + Art, Carrera 100, Calle 13, Multicentro, Unicentro Cali, Ciudad Universitaria, Comuna 17, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760001, Colombia",tourism,artwork,3.3754826,-76.5328993
